frame,Mis-Fire Monitor Status,Mis-Fire Counter-200 REV,Mis-Fire Counter CAT 200 Rev,Cylinder 1 FTP Mis-Fire Counter,Cylinder 2 FTP Mis-Fire Counter,Cylinder 3 FTP Mis-Fire Counter,Cylinder 4 FTP Mis-Fire Counter,Cylinder 5 FTP Mis-Fire Counter,Cylinder 6 FTP Mis-Fire Counter,Cylinder 7 FTP Mis-Fire Counter,Cylinder 8 FTP Mis-Fire Counter
613,,724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
614,,654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615,,580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,,498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,,409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619,,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620,,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,,774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,,687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,,610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,,531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625,,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627,,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,,739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632,,647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,,553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634,,455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
635,,368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
636,,307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637,,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638,,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640,,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642,,745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643,,684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644,,622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645,,560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
646,,498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
647,,431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648,,364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649,,306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650,,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652,,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653,,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656,,755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657,,708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,,659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659,,612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660,,563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,,515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
662,,467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
663,,416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664,,368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665,,319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666,,268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
667,,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668,,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,,772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,,725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
675,,677.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676,,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677,,628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
678,,628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,,628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
680,,628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681,,628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682,,608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683,,562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
684,,519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
685,,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
686,,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
687,,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688,,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689,,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
690,,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
691,,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
692,,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693,,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694,,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
695,,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
696,,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
697,,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698,,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701,,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702,,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703,,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
704,,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
705,,481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706,,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707,,427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
708,,409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
709,,379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
710,,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
711,,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712,,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713,,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
714,,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
715,,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
716,,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
717,,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718,,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719,,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720,,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721,,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723,,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724,,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725,,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
726,,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727,,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
728,,799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
729,,771.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730,,744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
731,,717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
732,,690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
733,,663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
734,,637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
735,,610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
736,,584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
737,,558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
738,,532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739,,507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740,,481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741,,456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
742,,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
743,,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744,,379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745,,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746,,319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,,274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748,,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749,,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750,,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751,,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
752,,778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
753,,708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
754,,646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,,594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,,537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757,,475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
758,,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
759,,346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
760,,282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
761,,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762,,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
763,,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
764,,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
765,,761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
766,,695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
767,,644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
768,,599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
769,,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770,,513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
771,,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
772,,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
773,,389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
774,,346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
775,,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
776,,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
777,,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
778,,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
779,,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
780,,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
781,,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
782,,799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
783,,754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,,710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
785,,665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
786,,621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
787,,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
788,,531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
789,,485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
790,,439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
791,,394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,,347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
793,,301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
794,,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
795,,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
796,,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
797,,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
798,,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
799,,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
800,,770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
801,,722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802,,676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
803,,629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
804,,582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
805,,534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
806,,486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
807,,438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
808,,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
809,,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
810,,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
811,,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
812,,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
813,,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
814,,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
815,,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
816,,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
817,,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
818,,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
819,,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
820,,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821,,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822,,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823,,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824,,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825,,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826,,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
827,,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828,,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
829,,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831,,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832,,795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833,,772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834,,748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,,722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836,,695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
837,,665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838,,637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
839,,611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840,,588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841,,565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842,,541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
843,,518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
844,,496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
845,,475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846,,454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
847,,433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848,,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
849,,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
850,,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
851,,349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
852,,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
853,,301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
854,,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
855,,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
856,,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
857,,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
858,,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
859,,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
860,,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861,,788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
862,,741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
863,,690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
864,,633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
865,,568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
866,,503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
867,,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
868,,353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
869,,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
871,,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
872,,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
873,,798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
874,,732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
875,,665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
876,,598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
877,,531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
878,,465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
879,,399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
880,,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
881,,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
882,,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
883,,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
884,,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
885,,759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
886,,688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
887,,635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
888,,583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
889,,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
890,,479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
891,,429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
892,,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
893,,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
894,,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895,,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
896,,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
897,,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
898,,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
899,,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900,,786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901,,735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902,,686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903,,635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
904,,585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
905,,534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
906,,482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
907,,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
908,,377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
909,,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
910,,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
911,,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
912,,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
913,,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
914,,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
915,,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
916,,762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
917,,710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
918,,657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
919,,602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920,,549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
921,,510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
922,,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
923,,434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
924,,654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
925,,623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
926,,584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
927,,543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
928,,503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
929,,468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
930,,447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
931,,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
932,,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
