frame,TPS 1 Volts,TPS 2 Volts,Engine Speed,Purge AirFlow,Injector Pulse Width Cylinder 1,Injector Pulse Width Cylinder 2,1/1 O2 Goal(0-1),1/1 O2 Volts(0-1)
1124,0.75,4.25,785.0,0.16,1184.0,1176.0,0.45,0.55
1125,0.75,4.25,783.0,0.16,1216.0,1280.0,0.43,0.14
1126,0.76,4.24,797.0,0.16,1328.0,1400.0,0.43,0.1
1127,0.77,4.23,815.0,0.16,1360.0,1504.0,0.45,0.12
1128,0.77,4.23,837.0,0.16,1424.0,1432.0,0.45,0.08
1129,0.79,4.22,882.0,0.16,1576.0,1488.0,0.45,0.12
1130,0.8,4.19,917.0,0.17,1688.0,1568.0,0.45,0.67
1131,0.81,4.19,904.0,0.17,1656.0,1616.0,0.43,0.76
1132,0.81,4.2,887.0,0.17,1712.0,1792.0,0.43,0.71
1133,0.8,4.2,888.0,0.17,1736.0,1824.0,0.43,0.12
1134,0.8,4.2,884.0,0.17,1720.0,1864.0,0.45,0.08
1135,0.8,4.2,877.0,0.17,1888.0,1744.0,0.45,0.08
1136,0.8,4.2,871.0,0.18,1896.0,1736.0,0.45,0.49
1137,0.8,4.2,873.0,0.18,1904.0,1736.0,0.45,0.75
1138,0.8,4.21,868.0,0.18,1760.0,1656.0,0.43,0.84
1139,0.76,4.24,862.0,0.18,1584.0,1464.0,0.43,0.86
1140,0.74,4.26,822.0,0.18,1384.0,1312.0,0.43,0.86
1141,0.74,4.27,803.0,0.18,1280.0,1216.0,0.43,0.86
1142,0.74,4.26,799.0,0.18,1216.0,1264.0,0.43,0.84
1143,0.74,4.26,785.0,0.18,1176.0,1248.0,0.43,0.82
1144,0.74,4.26,772.0,0.18,1152.0,1240.0,0.43,0.78
1145,0.74,4.26,758.0,0.18,1128.0,1232.0,0.43,0.73
1146,0.75,4.25,744.0,0.18,1168.0,1200.0,0.41,0.22
1147,0.75,4.25,729.0,0.18,1352.0,1272.0,0.41,0.1
1148,0.76,4.24,726.0,0.18,1448.0,1352.0,0.41,0.08
1149,0.76,4.24,731.0,0.18,1520.0,1400.0,0.41,0.08
1150,0.77,4.23,732.0,0.19,1640.0,1496.0,0.41,0.25
1151,0.77,4.23,728.0,0.19,1680.0,1600.0,0.41,0.73
1152,0.77,4.23,722.0,0.19,1624.0,1656.0,0.41,0.8
1153,0.76,4.24,724.0,0.19,1600.0,1696.0,0.41,0.84
1154,0.76,4.24,721.0,0.19,1600.0,1680.0,0.41,0.82
1155,0.76,4.24,721.0,0.19,1576.0,1568.0,0.41,0.8
1156,0.75,4.25,716.0,0.19,1520.0,1512.0,0.41,0.76
1157,0.75,4.25,709.0,0.19,1488.0,1504.0,0.41,0.45
1158,0.76,4.25,704.0,0.19,1504.0,1480.0,0.41,0.2
1159,0.76,4.24,702.0,0.19,1648.0,1496.0,0.41,0.12
1160,0.76,4.24,705.0,0.19,1640.0,1496.0,0.41,0.1
1161,0.76,4.24,700.0,0.19,1672.0,1520.0,0.41,0.14
1162,0.76,4.24,695.0,0.19,1688.0,1696.0,0.41,0.45
1163,0.76,4.24,694.0,0.19,1728.0,1704.0,0.41,0.61
1164,0.76,4.24,697.0,0.19,1648.0,1744.0,0.41,0.71
1165,0.76,4.24,701.0,0.19,1640.0,1752.0,0.41,0.31
1166,0.76,4.24,701.0,0.19,1648.0,1768.0,0.41,0.1
1167,0.76,4.24,695.0,0.2,1776.0,1632.0,0.41,0.06
1168,0.76,4.24,698.0,0.2,1776.0,1648.0,0.41,0.06
1169,0.76,4.24,694.0,0.2,1808.0,1616.0,0.41,0.43
1170,0.76,4.24,698.0,0.2,1800.0,1640.0,0.41,0.57
1171,0.76,4.24,688.0,0.2,1704.0,1752.0,0.41,0.63
1172,0.76,4.24,689.0,0.2,1728.0,1816.0,0.41,0.35
1173,0.76,4.24,693.0,0.2,1752.0,1856.0,0.41,0.06
1174,0.76,4.24,696.0,0.2,1768.0,1880.0,0.41,0.06
1175,0.77,4.24,697.0,0.2,1912.0,1752.0,0.41,0.1
1176,0.77,4.23,688.0,0.21,1968.0,1792.0,0.41,0.53
1177,0.77,4.23,692.0,0.21,1968.0,1816.0,0.41,0.69
1178,0.77,4.23,687.0,0.21,2024.0,1840.0,0.41,0.78
1179,0.77,4.23,692.0,0.21,1896.0,1864.0,0.41,0.82
1180,0.77,4.23,692.0,0.21,1880.0,1992.0,0.41,0.82
1181,0.77,4.23,685.0,0.21,1920.0,2016.0,0.41,0.8
1182,0.77,4.23,684.0,0.21,1904.0,2024.0,0.41,0.73
1183,0.77,4.23,688.0,0.21,1880.0,1912.0,0.41,0.24
1184,0.77,4.23,688.0,0.21,2016.0,1904.0,0.41,0.12
1185,0.77,4.23,692.0,0.21,2016.0,1872.0,0.41,0.1
1186,0.77,4.23,694.0,0.21,2024.0,1864.0,0.41,0.51
1187,0.77,4.23,696.0,0.21,1920.0,1864.0,0.41,0.75
1188,0.77,4.23,692.0,0.21,1904.0,2008.0,0.41,0.8
1189,0.77,4.23,693.0,0.21,1904.0,2000.0,0.41,0.78
1190,0.77,4.24,692.0,0.21,1856.0,2008.0,0.41,0.59
1191,0.76,4.24,685.0,0.21,1840.0,1984.0,0.41,0.24
1192,0.76,4.24,680.0,0.21,1968.0,1872.0,0.41,0.12
1193,0.76,4.24,674.0,0.21,1928.0,1800.0,0.41,0.08
1194,0.76,4.24,670.0,0.22,1944.0,1792.0,0.41,0.33
1195,0.76,4.24,665.0,0.22,1928.0,1784.0,0.41,0.67
1196,0.76,4.24,662.0,0.22,1816.0,1800.0,0.41,0.76
1197,0.77,4.23,657.0,0.22,1856.0,1976.0,0.41,0.76
1198,0.76,4.24,659.0,0.22,1864.0,1992.0,0.39,0.25
1199,0.77,4.24,665.0,0.22,1848.0,1992.0,0.39,0.12
1200,0.76,4.24,668.0,0.22,1872.0,2016.0,0.41,0.08
1201,0.76,4.23,669.0,0.22,2016.0,1896.0,0.41,0.06
1202,0.76,4.24,667.0,0.22,2024.0,1864.0,0.41,0.08
1203,0.76,4.24,667.0,0.22,2024.0,1848.0,0.41,0.53
1204,0.76,4.24,664.0,0.23,2064.0,1832.0,0.41,0.71
1205,0.76,4.24,663.0,0.23,1920.0,1960.0,0.41,0.78
1206,0.76,4.24,665.0,0.23,1896.0,1984.0,0.41,0.8
1207,0.76,4.24,664.0,0.23,1904.0,1968.0,0.39,0.8
1208,0.76,4.24,658.0,0.23,1872.0,1984.0,0.39,0.75
1209,0.76,4.24,657.0,0.23,1872.0,1872.0,0.39,0.22
1210,0.77,4.23,657.0,0.23,2016.0,1888.0,0.41,0.12
1211,0.76,4.24,658.0,0.23,2024.0,1880.0,0.41,0.08
1212,0.77,4.23,668.0,0.23,2016.0,1840.0,0.41,0.33
1213,0.76,4.24,672.0,0.23,1992.0,1960.0,0.41,0.69
1214,0.76,4.25,673.0,0.23,1840.0,1928.0,0.41,0.8
1215,0.76,4.24,677.0,0.23,1824.0,1920.0,0.41,0.78
1216,0.76,4.24,678.0,0.23,1792.0,1928.0,0.39,0.59
1217,0.76,4.24,683.0,0.23,1784.0,1800.0,0.39,0.14
1218,0.76,4.24,683.0,0.23,1912.0,1784.0,0.41,0.08
1219,0.76,4.24,687.0,0.24,1912.0,1768.0,0.41,0.08
1220,0.76,4.24,682.0,0.24,1888.0,1720.0,0.41,0.27
1221,0.76,4.24,673.0,0.24,1920.0,1856.0,0.41,0.69
1222,0.77,4.24,672.0,0.24,1808.0,1896.0,0.41,0.75
1223,0.76,4.24,674.0,0.24,1792.0,1904.0,0.41,0.47
1224,0.76,4.24,675.0,0.24,1832.0,1960.0,0.39,0.1
1225,0.76,4.24,668.0,0.24,1848.0,1984.0,0.41,0.06
1226,0.76,4.24,667.0,0.24,1992.0,1808.0,0.41,0.08
1227,0.76,4.24,670.0,0.24,1984.0,1800.0,0.41,0.57
1228,0.76,4.24,681.0,0.24,1992.0,1808.0,0.41,0.75
1229,0.76,4.24,683.0,0.24,1984.0,1776.0,0.41,0.82
1230,0.76,4.24,676.0,0.24,1816.0,1784.0,0.41,0.86
1231,0.76,4.24,672.0,0.24,1832.0,1776.0,0.39,0.84
1232,0.77,4.23,665.0,0.24,1848.0,1912.0,0.39,0.78
1233,0.77,4.23,660.0,0.24,1872.0,1960.0,0.37,0.24
1234,0.77,4.23,660.0,0.24,1912.0,2056.0,0.37,0.12
1235,0.77,4.23,654.0,0.25,1992.0,2112.0,0.39,0.08
1236,0.77,4.23,660.0,0.25,2168.0,1976.0,0.39,0.06
1237,0.77,4.23,655.0,0.25,2152.0,1992.0,0.39,0.08
1238,0.77,4.23,650.0,0.25,2144.0,1960.0,0.39,0.49
1239,0.76,4.24,643.0,0.25,2144.0,1960.0,0.51,0.73
1240,0.76,4.24,636.0,0.25,2120.0,2016.0,0.51,0.82
1241,0.76,4.24,633.0,0.25,2080.0,2016.0,0.51,0.86
1242,0.76,4.24,631.0,0.25,2072.0,2056.0,0.51,0.86
1243,0.75,4.25,619.0,0.25,2048.0,1992.0,0.51,0.88
1244,0.75,4.25,613.0,0.25,2008.0,1952.0,0.51,0.88
1245,0.75,4.25,606.0,0.25,2008.0,1944.0,0.51,0.88
1246,0.75,4.25,614.0,0.25,1984.0,1936.0,0.51,0.86
1247,0.75,4.25,610.0,0.25,1976.0,1912.0,0.51,0.86
1248,0.75,4.25,603.0,0.25,1960.0,1976.0,0.51,0.84
1249,0.75,4.25,606.0,0.25,1968.0,1968.0,0.51,0.8
1250,0.75,4.25,607.0,0.25,1944.0,1960.0,0.51,0.78
1251,0.75,4.25,604.0,0.25,1960.0,1976.0,0.51,0.78
1252,0.75,4.25,604.0,0.25,1944.0,2008.0,0.51,0.69
1253,0.75,4.25,600.0,0.25,1960.0,1920.0,0.51,0.35
1254,0.75,4.25,594.0,0.25,1992.0,1896.0,0.51,0.22
1255,0.71,4.29,596.0,0.25,1816.0,1768.0,0.51,0.35
1256,0.71,4.29,639.0,0.26,1672.0,1592.0,0.51,0.84
1257,0.71,4.29,651.0,0.26,1504.0,1464.0,0.51,0.84
1258,0.71,4.29,648.0,0.26,1368.0,1328.0,0.51,0.84
1259,0.71,4.29,639.0,0.26,1320.0,1280.0,0.51,0.82
1260,0.71,4.29,621.0,0.26,1288.0,1232.0,0.51,0.73
1261,0.71,4.29,605.0,0.26,1288.0,1288.0,0.51,0.35
1262,0.71,4.29,609.0,0.26,1272.0,1304.0,0.51,0.22
1263,0.71,4.29,612.0,0.26,1280.0,1288.0,0.51,0.16
1264,0.71,4.29,612.0,0.26,1288.0,1304.0,0.51,0.18
1265,0.7,4.3,608.0,0.26,1288.0,1296.0,0.51,0.75
1266,0.71,4.3,611.0,0.26,1320.0,1248.0,0.51,0.84
1267,0.7,4.3,608.0,0.26,1336.0,1224.0,0.51,0.86
1268,0.7,4.3,603.0,0.26,1312.0,1240.0,0.51,0.86
1269,0.7,4.3,600.0,0.26,1312.0,1248.0,0.51,0.88
1270,0.71,4.3,600.0,0.26,1328.0,1240.0,0.51,0.88
1271,0.71,4.3,593.0,0.26,1296.0,1216.0,0.51,0.88
1272,0.71,4.3,596.0,0.26,1240.0,1192.0,0.49,0.9
1273,0.71,4.3,592.0,0.26,1248.0,1208.0,0.49,0.88
1274,0.71,4.3,593.0,0.26,1248.0,1184.0,0.49,0.88
1275,0.71,4.3,591.0,0.26,1256.0,1184.0,0.49,0.88
1276,0.71,4.3,591.0,0.26,1256.0,1192.0,0.49,0.88
1277,0.71,4.3,596.0,0.26,1232.0,1176.0,0.49,0.86
1278,0.71,4.3,597.0,0.26,1240.0,1184.0,0.49,0.86
1279,0.71,4.3,586.0,0.26,1224.0,1168.0,0.49,0.84
1280,0.71,4.3,582.0,0.26,1224.0,1168.0,0.49,0.82
1281,0.71,4.3,575.0,0.26,1232.0,1184.0,0.49,0.78
1282,0.71,4.3,570.0,0.26,1224.0,1176.0,0.49,0.75
1283,0.71,4.3,578.0,0.26,1256.0,1240.0,0.49,0.75
1284,0.71,4.3,574.0,0.26,1232.0,1264.0,0.49,0.75
1285,0.71,4.3,577.0,0.26,1248.0,1256.0,0.49,0.71
1286,0.71,4.3,583.0,0.26,1200.0,1216.0,0.49,0.65
1287,0.71,4.3,584.0,0.26,1248.0,1240.0,0.49,0.67
1288,0.71,4.3,579.0,0.26,1184.0,1160.0,0.49,0.59
1289,0.71,4.3,575.0,0.26,1216.0,1160.0,0.49,0.31
1290,0.71,4.3,567.0,0.26,1248.0,1176.0,0.49,0.16
1291,0.71,4.3,569.0,0.26,1248.0,1200.0,0.49,0.12
1292,0.71,4.3,572.0,0.27,1240.0,1160.0,0.49,0.12
1293,0.71,4.3,570.0,0.27,1248.0,1192.0,0.49,0.14
1294,0.71,4.3,574.0,0.27,1280.0,1208.0,0.51,0.12
1295,0.71,4.3,573.0,0.27,1288.0,1304.0,0.51,0.22
1296,0.71,4.3,583.0,0.27,1264.0,1248.0,0.51,0.71
1297,0.71,4.3,587.0,0.27,1296.0,1280.0,0.51,0.8
1298,0.71,4.3,587.0,0.27,1296.0,1328.0,0.51,0.82
1299,0.71,4.3,590.0,0.27,1256.0,1296.0,0.49,0.8
1300,0.71,4.3,583.0,0.27,1216.0,1336.0,0.49,0.78
1301,0.71,4.3,584.0,0.27,1240.0,1280.0,0.49,0.8
1302,0.71,4.3,586.0,0.27,1232.0,1208.0,0.49,0.8
1303,0.71,4.3,583.0,0.27,1200.0,1232.0,0.49,0.8
1304,0.71,4.3,578.0,0.27,1200.0,1208.0,0.49,0.73
1305,0.71,4.3,578.0,0.27,1208.0,1200.0,0.49,0.53
1306,0.71,4.3,573.0,0.27,1184.0,1208.0,0.49,0.33
1307,0.71,4.29,570.0,0.27,1232.0,1200.0,0.49,0.18
1308,0.71,4.3,572.0,0.28,1240.0,1200.0,0.49,0.1
1309,0.71,4.29,576.0,0.28,1272.0,1200.0,0.49,0.1
1310,0.71,4.29,577.0,0.28,1280.0,1200.0,0.51,0.08
1311,0.71,4.29,579.0,0.28,1240.0,1184.0,0.51,0.08
1312,0.71,4.29,577.0,0.28,1264.0,1160.0,0.51,0.18
1313,0.71,4.3,575.0,0.28,1288.0,1232.0,0.51,0.53
1314,0.71,4.29,574.0,0.29,1272.0,1216.0,0.51,0.57
1315,0.71,4.3,575.0,0.29,1216.0,1240.0,0.51,0.65
1316,0.71,4.29,576.0,0.29,1216.0,1216.0,0.51,0.73
1317,0.71,4.29,581.0,0.29,1208.0,1224.0,0.51,0.69
1318,0.71,4.29,578.0,0.29,1240.0,1240.0,0.51,0.27
1319,0.71,4.29,579.0,0.29,1232.0,1264.0,0.51,0.1
1320,0.71,4.29,575.0,0.29,1208.0,1280.0,0.51,0.06
1321,0.71,4.29,572.0,0.29,1272.0,1248.0,0.51,0.04
1322,0.71,4.29,575.0,0.29,1296.0,1280.0,0.51,0.04
1323,0.71,4.29,579.0,0.29,1272.0,1280.0,0.51,0.06
1324,0.71,4.29,581.0,0.29,1304.0,1240.0,0.51,0.08
1325,0.71,4.29,583.0,0.3,1312.0,1232.0,0.51,0.33
1326,0.71,4.29,587.0,0.3,1312.0,1248.0,0.51,0.61
1327,0.71,4.29,581.0,0.3,1312.0,1232.0,0.51,0.71
1328,0.71,4.3,579.0,0.3,1312.0,1240.0,0.51,0.76
1329,0.71,4.29,585.0,0.3,1328.0,1256.0,0.51,0.82
1330,0.71,4.3,593.0,0.3,1272.0,1232.0,0.51,0.84
1331,0.71,4.3,596.0,0.3,1256.0,1232.0,0.51,0.84
1332,0.71,4.3,585.0,0.3,1240.0,1248.0,0.51,0.84
1333,0.71,4.3,591.0,0.3,1264.0,1224.0,0.51,0.84
1334,0.71,4.29,586.0,0.3,1256.0,1224.0,0.51,0.84
1335,0.71,4.3,587.0,0.3,1224.0,1232.0,0.51,0.84
1336,0.71,4.29,583.0,0.3,1232.0,1200.0,0.51,0.84
1337,0.71,4.3,587.0,0.3,1232.0,1192.0,0.51,0.84
1338,0.71,4.3,587.0,0.3,1232.0,1208.0,0.51,0.84
1339,0.71,4.29,592.0,0.3,1224.0,1216.0,0.51,0.82
1340,0.71,4.29,586.0,0.3,1208.0,1184.0,0.51,0.8
1341,0.71,4.29,580.0,0.3,1232.0,1176.0,0.51,0.78
1342,0.71,4.29,585.0,0.3,1224.0,1256.0,0.51,0.78
1343,0.71,4.3,582.0,0.3,1192.0,1224.0,0.51,0.73
1344,0.71,4.29,577.0,0.3,1192.0,1224.0,0.51,0.67
1345,0.71,4.29,569.0,0.3,1200.0,1248.0,0.51,0.53
1346,0.71,4.29,571.0,0.3,1240.0,1256.0,0.51,0.22
1347,0.71,4.29,572.0,0.3,1264.0,1304.0,0.51,0.1
1348,0.71,4.29,567.0,0.3,1264.0,1264.0,0.51,0.06
1349,0.71,4.29,573.0,0.31,1264.0,1208.0,0.51,0.06
1350,0.71,4.29,575.0,0.31,1312.0,1200.0,0.51,0.06
1351,0.71,4.29,581.0,0.31,1296.0,1232.0,0.51,0.04
1352,0.71,4.29,589.0,0.31,1288.0,1216.0,0.51,0.06
1353,0.71,4.29,589.0,0.31,1312.0,1224.0,0.51,0.06
1354,0.71,4.29,589.0,0.31,1320.0,1272.0,0.51,0.31
1355,0.71,4.29,591.0,0.32,1328.0,1256.0,0.51,0.59
1356,0.71,4.29,592.0,0.32,1312.0,1280.0,0.51,0.71
1357,0.71,4.29,598.0,0.32,1280.0,1296.0,0.51,0.78
1358,0.71,4.29,595.0,0.32,1272.0,1280.0,0.51,0.82
1359,0.71,4.29,593.0,0.32,1232.0,1296.0,0.51,0.8
1360,0.71,4.29,590.0,0.32,1248.0,1264.0,0.51,0.8
1361,0.71,4.29,591.0,0.32,1256.0,1288.0,0.51,0.76
1362,0.71,4.29,584.0,0.32,1224.0,1264.0,0.51,0.71
1363,0.71,4.29,584.0,0.32,1256.0,1216.0,0.51,0.33
1364,0.71,4.29,590.0,0.32,1296.0,1232.0,0.51,0.12
1365,0.71,4.29,589.0,0.32,1288.0,1232.0,0.51,0.08
1366,0.71,4.29,592.0,0.32,1296.0,1240.0,0.51,0.08
1367,0.71,4.29,590.0,0.33,1304.0,1232.0,0.51,0.08
1368,0.71,4.29,585.0,0.33,1280.0,1208.0,0.51,0.18
1369,0.71,4.29,589.0,0.33,1288.0,1280.0,0.51,0.57
1370,0.71,4.29,588.0,0.33,1312.0,1280.0,0.51,0.73
1371,0.71,4.29,594.0,0.33,1264.0,1264.0,0.51,0.78
1372,0.71,4.29,590.0,0.33,1256.0,1280.0,0.51,0.8
1373,0.71,4.29,589.0,0.33,1248.0,1256.0,0.51,0.8
1374,0.71,4.29,586.0,0.33,1232.0,1296.0,0.51,0.78
1375,0.71,4.29,585.0,0.33,1256.0,1264.0,0.51,0.8
1376,0.71,4.29,588.0,0.33,1256.0,1216.0,0.51,0.8
1377,0.71,4.29,587.0,0.33,1232.0,1216.0,0.51,0.78
1378,0.71,4.29,596.0,0.33,1240.0,1208.0,0.51,0.76
1379,0.71,4.29,590.0,0.33,1240.0,1208.0,0.51,0.76
1380,0.71,4.29,596.0,0.33,1240.0,1216.0,0.51,0.69
1381,0.71,4.29,593.0,0.33,1248.0,1216.0,0.51,0.2
1382,0.71,4.29,597.0,0.33,1272.0,1208.0,0.51,0.16
1383,0.71,4.29,598.0,0.34,1264.0,1208.0,0.51,0.1
1384,0.71,4.29,593.0,0.34,1256.0,1192.0,0.51,0.18
1385,0.71,4.29,597.0,0.34,1296.0,1192.0,0.51,0.61
1386,0.71,4.29,596.0,0.34,1264.0,1200.0,0.51,0.76
1387,0.71,4.29,597.0,0.34,1256.0,1208.0,0.51,0.82
1388,0.71,4.29,594.0,0.34,1224.0,1184.0,0.51,0.84
1389,0.71,4.29,591.0,0.34,1224.0,1176.0,0.51,0.84
1390,0.71,4.29,595.0,0.34,1232.0,1184.0,0.51,0.84
1391,0.71,4.29,589.0,0.34,1200.0,1192.0,0.51,0.82
1392,0.71,4.29,592.0,0.34,1200.0,1240.0,0.51,0.82
1393,0.71,4.29,592.0,0.34,1224.0,1232.0,0.51,0.8
1394,0.71,4.29,595.0,0.34,1176.0,1200.0,0.51,0.8
1395,0.71,4.29,590.0,0.34,1216.0,1232.0,0.51,0.76
1396,0.71,4.29,596.0,0.34,1208.0,1224.0,0.51,0.73
1397,0.71,4.29,601.0,0.34,1184.0,1248.0,0.51,0.69
1398,0.71,4.29,588.0,0.34,1208.0,1248.0,0.51,0.75
1399,0.71,4.29,586.0,0.34,1160.0,1256.0,0.51,0.59
1400,0.71,4.29,589.0,0.34,1208.0,1208.0,0.51,0.2
1401,0.71,4.29,589.0,0.34,1224.0,1208.0,0.51,0.1
1402,0.71,4.29,590.0,0.34,1240.0,1208.0,0.51,0.08
1403,0.71,4.29,589.0,0.34,1256.0,1192.0,0.51,0.12
1404,0.71,4.29,593.0,0.35,1256.0,1192.0,0.51,0.14
1405,0.71,4.29,589.0,0.35,1272.0,1200.0,0.51,0.12
1406,0.71,4.29,584.0,0.35,1248.0,1216.0,0.51,0.14
1407,0.71,4.29,589.0,0.35,1280.0,1240.0,0.51,0.47
1408,0.71,4.29,585.0,0.35,1256.0,1256.0,0.51,0.67
1409,0.71,4.29,586.0,0.35,1256.0,1248.0,0.51,0.75
1410,0.71,4.29,583.0,0.35,1224.0,1248.0,0.51,0.78
1411,0.71,4.29,590.0,0.35,1224.0,1232.0,0.51,0.8
1412,0.71,4.29,586.0,0.35,1192.0,1176.0,0.51,0.78
1413,0.71,4.29,593.0,0.35,1160.0,1160.0,0.51,0.76
1414,0.71,4.29,592.0,0.35,1160.0,1184.0,0.51,0.76
1415,0.71,4.29,588.0,0.35,1168.0,1112.0,0.51,0.75
1416,0.71,4.29,580.0,0.35,1176.0,1128.0,0.51,0.76
1417,0.71,4.29,583.0,0.35,1176.0,1136.0,0.51,0.71
1418,0.71,4.29,577.0,0.35,1184.0,1144.0,0.51,0.39
1419,0.71,4.29,577.0,0.35,1224.0,1144.0,0.51,0.12
1420,0.71,4.29,583.0,0.35,1208.0,1184.0,0.51,0.08
1421,0.71,4.29,586.0,0.35,1248.0,1184.0,0.51,0.08
1422,0.71,4.29,587.0,0.35,1248.0,1184.0,0.51,0.08
1423,0.71,4.29,585.0,0.35,1256.0,1200.0,0.51,0.18
1424,0.71,4.29,589.0,0.35,1248.0,1232.0,0.51,0.49
1425,0.71,4.29,596.0,0.35,1264.0,1256.0,0.51,0.65
1426,0.71,4.29,595.0,0.35,1320.0,1312.0,0.51,0.73
1427,0.71,4.29,594.0,0.35,1200.0,1272.0,0.51,0.8
1428,0.71,4.29,596.0,0.35,1192.0,1224.0,0.51,0.84
1429,0.71,4.29,592.0,0.35,1208.0,1224.0,0.51,0.84
1430,0.71,4.29,591.0,0.35,1208.0,1224.0,0.51,0.86
1431,0.71,4.29,583.0,0.35,1176.0,1240.0,0.51,0.82
1432,0.71,4.29,588.0,0.35,1200.0,1192.0,0.51,0.8
1433,0.71,4.29,589.0,0.35,1192.0,1184.0,0.51,0.78
1434,0.71,4.29,589.0,0.35,1192.0,1184.0,0.51,0.76
1435,0.71,4.29,588.0,0.35,1160.0,1184.0,0.51,0.73
1436,0.71,4.29,588.0,0.35,1192.0,1176.0,0.51,0.67
1437,0.71,4.29,588.0,0.35,1176.0,1184.0,0.51,0.75
1438,0.71,4.29,594.0,0.35,1192.0,1168.0,0.51,0.76
1439,0.71,4.29,596.0,0.35,1160.0,1168.0,0.51,0.78
1440,0.71,4.29,590.0,0.35,1160.0,1136.0,0.51,0.78
1441,0.71,4.29,579.0,0.35,1176.0,1152.0,0.51,0.53
1442,0.71,4.29,578.0,0.35,1144.0,1200.0,0.51,0.22
1443,0.71,4.29,580.0,0.35,1144.0,1168.0,0.51,0.12
1444,0.71,4.29,570.0,0.35,1176.0,1176.0,0.51,0.08
1445,0.71,4.29,579.0,0.35,1200.0,1208.0,0.51,0.06
1446,0.71,4.29,580.0,0.35,1192.0,1224.0,0.51,0.06
1447,0.71,4.29,572.0,0.35,1208.0,1208.0,0.51,0.04
1448,0.71,4.29,576.0,0.35,1240.0,1256.0,0.51,0.04
1449,0.71,4.29,586.0,0.35,1264.0,1256.0,0.51,0.06
1450,0.71,4.29,588.0,0.35,1216.0,1288.0,0.51,0.06
1451,0.71,4.29,590.0,0.35,1280.0,1216.0,0.51,0.08
1452,0.71,4.29,584.0,0.35,1304.0,1216.0,0.51,0.1
1453,0.71,4.29,590.0,0.35,1280.0,1208.0,0.51,0.51
1454,0.71,4.29,583.0,0.35,1256.0,1248.0,0.51,0.69
1455,0.71,4.29,591.0,0.35,1288.0,1184.0,0.51,0.75
1456,0.71,4.29,591.0,0.35,1272.0,1232.0,0.51,0.78
1457,0.71,4.29,592.0,0.35,1240.0,1184.0,0.51,0.8
1458,0.71,4.29,591.0,0.35,1248.0,1208.0,0.51,0.82
1459,0.71,4.29,582.0,0.35,1216.0,1184.0,0.51,0.84
1460,0.71,4.29,591.0,0.35,1216.0,1176.0,0.51,0.84
1461,0.71,4.29,585.0,0.35,1256.0,1160.0,0.51,0.82
1462,0.71,4.29,590.0,0.35,1224.0,1184.0,0.51,0.8
1463,0.71,4.29,591.0,0.35,1208.0,1176.0,0.51,0.78
1464,0.71,4.29,588.0,0.35,1184.0,1184.0,0.51,0.76
1465,0.71,4.29,589.0,0.35,1224.0,1224.0,0.51,0.73
1466,0.71,4.29,583.0,0.35,1160.0,1184.0,0.51,0.45
1467,0.71,4.29,593.0,0.35,1216.0,1192.0,0.51,0.25
1468,0.71,4.29,584.0,0.35,1216.0,1200.0,0.51,0.14
1469,0.71,4.29,580.0,0.35,1264.0,1208.0,0.51,0.1
1470,0.71,4.29,587.0,0.35,1248.0,1232.0,0.51,0.08
1471,0.71,4.29,587.0,0.35,1264.0,1208.0,0.51,0.1
1472,0.71,4.29,584.0,0.35,1280.0,1216.0,0.51,0.12
1473,0.71,4.29,583.0,0.35,1280.0,1296.0,0.51,0.35
1474,0.71,4.29,595.0,0.35,1312.0,1296.0,0.51,0.63
1475,0.71,4.29,596.0,0.35,1288.0,1256.0,0.51,0.71
1476,0.71,4.29,596.0,0.35,1216.0,1248.0,0.51,0.78
1477,0.71,4.29,594.0,0.35,1216.0,1288.0,0.51,0.8
1478,0.71,4.29,596.0,0.35,1248.0,1248.0,0.51,0.8
1479,0.71,4.29,589.0,0.35,1256.0,1288.0,0.51,0.8
1480,0.71,4.29,591.0,0.35,1216.0,1232.0,0.51,0.82
1481,0.71,4.29,586.0,0.35,1176.0,1208.0,0.51,0.8
1482,0.71,4.29,595.0,0.35,1200.0,1208.0,0.51,0.76
1483,0.71,4.29,595.0,0.35,1208.0,1256.0,0.51,0.75
1484,0.71,4.29,593.0,0.35,1160.0,1200.0,0.51,0.69
1485,0.71,4.29,594.0,0.35,1184.0,1208.0,0.51,0.59
1486,0.71,4.29,591.0,0.35,1256.0,1184.0,0.51,0.27
1487,0.71,4.29,590.0,0.35,1256.0,1192.0,0.51,0.16
1488,0.71,4.29,588.0,0.35,1248.0,1248.0,0.51,0.14
1489,0.71,4.29,590.0,0.35,1256.0,1240.0,0.51,0.51
1490,0.71,4.29,589.0,0.35,1248.0,1184.0,0.51,0.76
1491,0.71,4.29,586.0,0.35,1272.0,1216.0,0.51,0.78
1492,0.71,4.29,588.0,0.35,1184.0,1232.0,0.51,0.82
1493,0.71,4.29,585.0,0.35,1208.0,1280.0,0.51,0.82
1494,0.71,4.29,589.0,0.35,1208.0,1288.0,0.51,0.82
1495,0.71,4.29,594.0,0.35,1200.0,1288.0,0.51,0.8
1496,0.71,4.29,599.0,0.35,1216.0,1224.0,0.51,0.82
1497,0.71,4.29,589.0,0.35,1208.0,1208.0,0.51,0.75
1498,0.71,4.29,598.0,0.35,1216.0,1224.0,0.51,0.43
